Time,3,4,32,44,45,46,47,48,49,50,51,84,85,86,87,88,89,90
0,4,-4,4,4,4,4,4,4,-4,4,9,0,4,-4,0,0,4,0
10,0,9,4,0,0,4,4,4,0,0,4,0,4,0,0,4,4,0
20,0,4,0,0,0,-4,4,4,0,4,0,0,9,4,4,0,9,4
30,0,-9,0,0,0,0,9,4,0,4,4,0,4,0,4,-4,4,4
40,0,-9,4,4,4,4,4,4,-4,4,4,0,4,-4,0,4,4,0
50,0,4,4,4,0,4,4,4,4,0,0,0,4,0,4,4,0,4
60,0,9,0,0,-4,0,9,9,4,4,0,0,9,9,4,0,0,9
70,24,9,19,24,14,24,9,24,24,9,4,24,19,19,9,19,4,14
80,63,58,68,68,63,78,58,73,73,73,4,68,68,68,68,78,0,63
90,97,117,107,102,112,107,107,107,112,112,4,107,117,122,122,122,24,117
100,112,146,117,112,117,107,126,117,122,107,58,122,146,146,141,136,68,122
110,107,136,112,112,117,107,122,112,112,107,112,117,141,141,131,131,97,107
120,97,122,107,102,112,102,107,112,107,102,131,107,131,126,122,131,107,102
130,97,117,102,97,112,102,107,112,97,102,122,97,122,122,117,126,102,102
140,92,122,102,102,107,97,112,107,102,97,122,107,122,131,122,126,107,112
150,92,122,97,102,107,97,112,107,107,102,122,102,126,136,122,126,107,117
160,87,117,97,97,117,102,112,97,107,92,117,117,136,136,136,126,102,126
170,87,122,97,97,122,102,112,102,107,92,117,131,146,141,146,146,102,126
180,102,136,102,102,126,107,122,112,112,97,112,131,151,151,151,161,92,126
190,117,141,122,117,131,117,126,122,126,112,117,131,156,156,146,161,92,141
200,122,136,126,131,136,122,131,136,131,122,126,146,166,156,156,161,92,166
210,117,141,136,136,136,126,136,136,141,131,136,166,180,166,175,175,92,190
220,126,156,146,146,141,146,151,141,151,146,141,234,244,219,249,239,107,258
230,146,180,151,161,166,161,170,161,170,161,146,292,288,292,322,307,112,322
240,195,244,200,214,224,219,209,209,224,214,161,341,307,351,371,351,112,361
250,268,327,283,292,302,273,288,288,292,258,175,356,317,380,385,361,117,361
260,327,385,346,351,361,302,336,346,336,292,209,346,292,385,371,356,126,341
270,351,395,395,375,375,312,356,371,346,288,273,317,268,371,341,341,141,312
280,341,356,405,371,366,302,351,371,332,273,322,283,239,341,302,322,170,283
290,307,317,375,346,341,288,336,356,297,244,336,258,229,317,273,292,249,253
300,268,292,322,312,312,263,307,332,278,219,317,244,219,302,253,268,312,234
310,244,273,283,283,292,234,283,312,253,205,292,224,214,297,244,253,322,214
320,219,253,258,253,278,219,263,302,239,195,263,214,219,283,234,244,317,205
330,209,244,239,234,268,209,244,302,224,195,244,200,214,273,224,244,297,195
340,200,234,229,219,258,200,219,302,209,180,229,200,214,268,214,239,273,190
350,190,224,219,209,244,190,209,302,205,180,224,195,209,268,205,239,249,185
360,185,219,214,200,234,190,205,297,200,180,219,190,205,263,195,239,229,190
370,175,214,200,190,224,185,200,297,200,185,214,185,209,263,200,253,209,190
380,180,214,200,190,224,175,200,292,200,185,209,180,209,258,200,268,190,190
390,185,219,205,185,229,175,205,297,205,180,209,180,214,258,205,273,190,190
400,180,229,205,190,229,175,200,292,200,180,209,185,219,258,205,273,185,190
410,180,229,205,185,229,175,200,292,200,180,209,185,224,258,205,273,180,190
420,180,224,205,185,219,185,195,292,200,185,209,180,214,258,200,278,180,195
430,180,224,205,185,214,185,195,292,200,185,209,185,219,258,200,288,175,195
440,180,229,200,180,209,185,205,292,205,190,214,180,219,258,200,283,180,195
450,185,229,205,185,219,185,209,292,209,185,209,185,224,263,200,278,180,195
460,185,234,209,190,229,190,209,288,209,185,209,185,224,263,209,278,180,200
470,185,234,209,190,224,195,209,292,209,190,205,190,229,258,214,283,180,200
480,195,229,205,190,214,190,209,292,209,190,209,190,224,253,209,288,180,190
490,200,229,205,190,205,195,200,292,205,190,209,195,224,253,205,288,185,195
500,195,224,200,190,200,195,195,292,205,190,214,195,224,258,205,283,195,190
510,190,224,205,195,195,195,200,292,200,200,214,195,219,258,209,283,195,190
